audio_file,raw_text,label,DiaID,UttID
/home/minhnhut/EmoData/MELD_audio/train_audio/dia165_utt12.wav,"No-no, Kathy.",0,165,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia230_utt0.wav,Were beginning to see a lot of layering of sheer fabrics and colours. For instance a sheer navy blouse over a pink....,0,230,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1038_utt3.wav,I broke up with her.,0,1038,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia15_utt6.wav,I knew that was him!,2,15,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia811_utt3.wav,"So I uh, I just talked to the director. Thats it, were done for the day.",0,811,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia288_utt1.wav,Youre paying for that.,0,288,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia608_utt9.wav,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",0,608,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia59_utt1.wav,Great job team!,1,59,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1021_utt2.wav,"It doesnt matter, I still wind up with this little  cowlicky thing on the middle part of my head.",0,1021,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia232_utt8.wav,"Uh, uh.",0,232,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1012_utt2.wav,"Umm, I'm actually a first year resident, but I get that a lot, you see, I-I graduated early",1,1012,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia769_utt1.wav,And I just want a million dollars!,5,769,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia49_utt13.wav,You couldnt do it?!,6,49,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia569_utt3.wav,Oh my God!,6,569,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia273_utt9.wav,"Yeah well, once again not knocking pays off. I only wish you hadnt been on the toilet.",6,273,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia47_utt8.wav,"All right, gimme the baby.",0,47,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia990_utt0.wav,"Hey, Kicky. What're you doing?",0,990,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia653_utt1.wav,OK.,0,653,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia468_utt6.wav,Try. Theres my little girl.,1,468,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia122_utt7.wav,"Aww, the only reason you want to go out with me because my blond wig, and the big boobs, and the fact that I serve you food.",1,122,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia407_utt2.wav,"Now, y'know the bee probably died after he stung ya.",0,407,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia622_utt3.wav,"Hes awfully short and I think hes talking to himself. And to be completely honest, hes not that good in bed.",0,622,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia640_utt15.wav,I love working with designers!,1,640,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia678_utt16.wav,"Yeah, I was thinking that maybe we could go down to Time Square and pick up some ninja stars.",0,678,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia943_utt3.wav,Lets give it a shot.,0,943,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia269_utt1.wav,"Ohwaityou two think of me as family?! Oh, I have to ask you something now and be honest; do you want me to sing",6,269,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia252_utt3.wav,Yes.,0,252,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia151_utt12.wav,Youre right.,0,151,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia780_utt4.wav,"You wouldn't return my calls, you sent back my letters....",3,780,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia392_utt12.wav,"All right, the seven of us miss you.",1,392,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia868_utt0.wav,Yknow what? It doesnt matter! Because it is not true!,2,868,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia288_utt3.wav,Youve sung Happy Birthday to 20 different women today!,6,288,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia189_utt13.wav,"Look, I don't have to answer your questions! Okay? I'm a big boy, I can do whatever I want!",2,189,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia819_utt10.wav,"If you tell me, Ill tell you what Phoebe said.",0,819,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia949_utt6.wav,We can't. We're not pharmacists!,3,949,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia728_utt11.wav,Yeah! Oh my God!,6,728,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia434_utt0.wav,Im guess Im just done with the whole dating thing.,3,434,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia639_utt5.wav,"One, two, three.",0,639,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1_utt3.wav,"No, I-I-I-I don't, I actually don't know",5,1,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1022_utt4.wav,"Joey, did",0,1022,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia937_utt3.wav,"Now, the hydrosaurids have been unearthed in two main locations.",0,937,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia664_utt8.wav,"Nothing, hes just really believes in that.",0,664,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia51_utt9.wav,"Wh, Ross what do you want from me?",2,51,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia49_utt16.wav,Going out with who?,0,49,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia918_utt5.wav,"Hey, look, this name has been holding me back my entire life.",2,918,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia851_utt3.wav,Im Joey.,0,851,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia140_utt2.wav,Somebody went to college. Wow.  What is it? Im sorry.,6,140,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia21_utt3.wav,Oh! What what what! ...Hi.,6,21,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia93_utt7.wav,What?! What?!! What is it?!,6,93,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia170_utt3.wav,"Whoa, ah!! Were you just gonna give me some lemonade?",6,170,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia778_utt6.wav,"So umm, tell me Rick, how umm, how did you injure the area.",6,778,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia881_utt0.wav,But Im not gay. And I especially wouldnt want you to think I was gay.,1,881,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia47_utt4.wav,It's that whole sensitive thing.,0,47,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1032_utt4.wav,"Devane, Kelly, and I run into Goldie from time to time.",0,1032,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia796_utt16.wav,Wh-why  would I when your name is Elaine?,1,796,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia54_utt10.wav,"I mean, youre my favorite guy in the whole world.",0,54,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia759_utt0.wav,Are you being British?!,6,759,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia610_utt0.wav,You blew them away!,1,610,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia515_utt6.wav,"I dont know, Chandler is supposed to be passin em around...",0,515,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia2_utt11.wav,Is it the Italian guy?,0,2,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia6_utt0.wav,Good job Joe! Well done! Top notch!,1,6,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia274_utt2.wav,The ring is gone!,6,274,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia848_utt10.wav,"Well, basically, lately, I've uh, I've uh, sort of had feelings for you.",0,848,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia596_utt14.wav,Im pretty sure its gun.,0,596,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1030_utt4.wav,"Just you keep it, listen did you, did you tell anyone about us?",3,1030,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia945_utt12.wav,"Ah, just one other thing.",0,945,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia0_utt8.wav,Good to know.,0,0,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia109_utt5.wav,"I really, really enjoyed it. Very exotic.",1,109,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia404_utt3.wav,"Joey, why is your cable out?",3,404,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia96_utt2.wav,Oh...,0,96,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia155_utt8.wav,Oh youre serious. Sure!,6,155,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia456_utt1.wav,"Oh, thats uh, thats pretty nice but Im gonna go with the one I picked first.",0,456,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia336_utt13.wav,Check this out. Five hundred and seventeen boxes!,6,336,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1007_utt1.wav,"Well, I lost.",3,1007,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia505_utt8.wav,"But, I was just thinking that since those guys just got engaged that maybe it would be nice if they had some privacy, yknow?",0,505,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia360_utt4.wav,"Yeah, I mean, it would be rude to them  for us to leave now.",0,360,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia600_utt1.wav,And theres daddy!,1,600,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia109_utt18.wav,"And then after that, Im gonna get so drunk, Im gonna wanna call Janice",5,109,18
/home/minhnhut/EmoData/MELD_audio/train_audio/dia698_utt5.wav,"Noo! Maybe! I, I dont know.",3,698,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia744_utt0.wav,Dehydrated Japanese noodles under fluorescent lights... does it,0,744,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia117_utt1.wav,"Oh. Look, just friends, I wont grope you. I promise.",0,117,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia188_utt0.wav,I believe it.,0,188,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia835_utt8.wav,Chandler please!,4,835,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia763_utt10.wav,Thats a great idea! We can,1,763,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia782_utt2.wav,Hi!,1,782,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia429_utt0.wav,How do I look?,0,429,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia319_utt18.wav,Yeah.,0,319,18
/home/minhnhut/EmoData/MELD_audio/train_audio/dia905_utt13.wav,I cannot get on a plane without one!,1,905,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1020_utt3.wav,"Well, youve been here for two months now and your boss is required to hand in a performance evaluation.",0,1020,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia759_utt1.wav,No. Not anymore.,0,759,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia73_utt5.wav,Hows she doing?,0,73,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia180_utt9.wav,"Not just Janice, Janice in labor, contracting and everything.",1,180,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia623_utt18.wav,"So you might say, its a magic ring.",1,623,18
/home/minhnhut/EmoData/MELD_audio/train_audio/dia901_utt4.wav,"Do you ah, want to get her something speacial, get her flowers, get her candy, get her gum, girls love gum.",2,901,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia366_utt16.wav,It's like a gift.,0,366,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia621_utt6.wav,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,0,621,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia916_utt13.wav,"Im sorry, so umm, so where are we?",3,916,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia13_utt0.wav,I love your place! Where is this guy from?,1,13,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia541_utt5.wav,Hey there little fella!,1,541,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia965_utt6.wav,"Amy Welch? Wow! I havent seen her since... So, Monica about ready?",6,965,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia980_utt9.wav,"You just go to the house and you ask for Mary-Angela, okay, when which ever one she is comes to the door, you take her for a walk, you let her down easy.",0,980,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia973_utt16.wav,"Just-just, you know, the-the lovely waterfalls, and the, the trickling fountains.",1,973,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia231_utt1.wav,"Excuse me, Im sorry, Im gonna have to call you back, Ive got a Schemp in my office.",0,231,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia377_utt0.wav,"which brings us back, of course, to Greelys theory of dominance.",0,377,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia666_utt3.wav,"Oh, I took Larry there to eat but it was all violated. So we shut it down!",4,666,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia583_utt0.wav,"Okay, cmon guys, show us where the presents are!",0,583,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia148_utt12.wav,"Well, it's a pretty big commitment, I mean, what if one of us wants to move out?",0,148,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia906_utt1.wav,And a nice hot cider for Monica.,0,906,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia963_utt2.wav,I knew it!,2,963,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia730_utt12.wav,Ok.,0,730,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia208_utt5.wav,"Oh, this is so good  you have got to try it.",1,208,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia861_utt14.wav,"...Yeah, they were gross.",4,861,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia588_utt1.wav,"Oh, stop beating yourself up!",3,588,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia960_utt3.wav,"But I stand by my review, I know food and that wasnt it.",4,960,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia777_utt9.wav,"Yknow what? I dont, I dont think Phoebe really wants to come.",1,777,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia861_utt10.wav,"We are gonna be here for a while, it looks like, and we still have boyfriends and your career to cover.",0,861,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia507_utt7.wav,"I mean, you've been dating this guy since like, what... his midterms?",6,507,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia515_utt1.wav,Hey Gunther. Hi.  I mean youre going out on a date with the noisy guy upstairs?,6,515,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia124_utt5.wav,"Ohh. Hey, remember when I ran into this thing  and it kinda knocked me out a little?",1,124,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia165_utt11.wav,Or Casey.,0,165,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1009_utt18.wav,Hello? Who are we spying on?,3,1009,18
/home/minhnhut/EmoData/MELD_audio/train_audio/dia992_utt6.wav,"I dunno, there's just something about...",0,992,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia162_utt0.wav,I think the check in is that way.,0,162,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia459_utt2.wav,I'm kidding! I'm kidding!,1,459,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia32_utt5.wav,Uma Thurman.,0,32,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia61_utt0.wav,"Oh, excuse me. I forgot my briefcase y'know, by accident.",0,61,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia986_utt10.wav,You mean how they're friends and nothing more?,0,986,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia518_utt0.wav,Happy?! Is that what Im supposed to be Vic? Happy?,2,518,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia733_utt7.wav,"Okay, umm, Im gonna get my sweater.",0,733,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia486_utt10.wav,This sucks!,2,486,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia238_utt5.wav,"All right, here we go.",0,238,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia501_utt0.wav,Good morning.,0,501,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia67_utt11.wav,"Oh please!   Youre gonna say things now, arent ya?",1,67,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1035_utt5.wav,"Fine, yknow what, thats it. From now on, Joey, I want you to be my best man.",2,1035,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia245_utt14.wav,Ive been so busy planning the wedding that I forgot about all the things that Id be giving up!,6,245,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia200_utt8.wav,Thats right!,1,200,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia183_utt15.wav,OK.,0,183,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia296_utt12.wav,Thanks.,0,296,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia718_utt0.wav,You know where I work!,0,718,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia882_utt0.wav,Whys that?,0,882,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia927_utt3.wav,Yeah!,0,927,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia964_utt17.wav,"Yeah, I know. It's ridiculous! I can't see you either.",0,964,17
/home/minhnhut/EmoData/MELD_audio/train_audio/dia354_utt1.wav,"Okay, Mr. Heckles, we'll try to keep it down.",0,354,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia320_utt13.wav,"I know you probably dont want to go out with me, yknow because I make too many jokes and Ive never been in a serious relationship and I guess Im not technically a ""doctor""",3,320,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia510_utt2.wav,"The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.",0,510,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia61_utt6.wav,"Everybody else got one, and you want one too. Dont you?",1,61,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia59_utt5.wav,Stevens!,1,59,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia722_utt4.wav,"I know it sounds crazy, but Chandler this is  the greatest sandwich in the world!",1,722,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia449_utt9.wav,"And I wish that we can work it out Ross, but we cant.",3,449,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia707_utt3.wav,Dime.,0,707,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia127_utt0.wav,"All right buddy, time to roll over.",0,127,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia646_utt15.wav,"Well thats the best part. Umm,",0,646,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia187_utt4.wav,I can show you an ID if you want?,0,187,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia623_utt16.wav,"So you might say, the ring is irreplaceable?",6,623,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia379_utt10.wav,Really?,6,379,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia541_utt10.wav,Yay!,1,541,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia758_utt0.wav,"Ow!-Ow!-Ow! Ow! Ow! Ow! Ow! Ow! Ow! Y'know, ow!",2,758,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia49_utt15.wav,What?! Youre going out with her again!,6,49,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia660_utt5.wav,"It was embarrassing, kids made fun of me.",3,660,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia326_utt2.wav,Oh God,6,326,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1024_utt11.wav,Very good! Okay. G.,1,1024,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia18_utt4.wav,"Uhh,",0,18,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia248_utt3.wav,"Oh, would you look at that Monica?",1,248,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia321_utt0.wav,Hey!,1,321,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia805_utt3.wav,"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",1,805,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia100_utt1.wav,Just your run-of-the-mill third nipple.,0,100,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia680_utt10.wav,Youre the first guest at Hotel Monica!,1,680,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia724_utt5.wav,Waaay too special.,0,724,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1004_utt0.wav,"Ohh, okay.",0,1004,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia973_utt11.wav,Do you think breaking up with him was a huge mistake?,3,973,11
/home/minhnhut/EmoData/MELD_audio/train_audio/dia851_utt20.wav,"Okay. Yeah.  Yeah, Ill grab this one.",0,851,20
/home/minhnhut/EmoData/MELD_audio/train_audio/dia858_utt9.wav,"Its when the heat goes away, thats when youre in trouble.",0,858,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia774_utt9.wav,What?,6,774,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia50_utt9.wav,Ah-ah!!,6,50,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia633_utt1.wav,Here comes the bride.,1,633,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia256_utt0.wav,"Thats right, still no baby!  Come on people! Please make some room!",3,256,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1021_utt1.wav,I can put gel on it.,0,1021,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia155_utt10.wav,I think I might need one more cup of coffee.,0,155,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia869_utt14.wav,"And us, we'll be like, 'Wh-whoa, dude.'",1,869,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia946_utt13.wav,No!,2,946,13
/home/minhnhut/EmoData/MELD_audio/train_audio/dia886_utt8.wav,Hey!,1,886,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia590_utt14.wav,"Yeah, umm thats Whitney , Kyles ex-wife out there, now do you think that you can yknow divert her so that we can slip out?",0,590,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia409_utt0.wav,What are you writing?,0,409,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia873_utt0.wav,PBS Telethon.,0,873,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia99_utt4.wav,Yknow I was thinking if we had aa big fight and uh we broke up for a few hours,0,99,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia219_utt0.wav,You did look like an idiot.,1,219,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia1038_utt9.wav,"Hold it, hold it.",0,1038,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia679_utt1.wav,Okay.,0,679,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia956_utt5.wav,"Do-do you, do you have brothers?",0,956,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia99_utt16.wav,Yeah.,0,99,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia183_utt2.wav,Ta-da.,1,183,2
/home/minhnhut/EmoData/MELD_audio/train_audio/dia680_utt5.wav,"Well, since the fire was kinda my fault I guess  you should get to stay here.",3,680,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia924_utt0.wav,"Ooh, this is it!  Oh, thats him! Thats him!",1,924,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia255_utt10.wav,"Well,fall out of it.",2,255,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia202_utt12.wav,Is not as important as the fact that Phoebe took care of the babies all by herself.,0,202,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia829_utt0.wav,Cause it's good money! But that doesn't change the fact that    this is an evil blood sucking corporate machine!,2,829,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia8_utt3.wav,I dont know.  Let me see the ring.,0,8,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia849_utt7.wav,"I mean look at him, look at you,",4,849,7
/home/minhnhut/EmoData/MELD_audio/train_audio/dia870_utt4.wav,"Listen, I know this is your party, but Id really like to the number of museum geeks that are gonna be there.",0,870,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia41_utt14.wav,Oh man. Please tell me one of 'em is Ma.,4,41,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia823_utt4.wav,"Oh, no, no, no, no. You know what, he's not into that stuff anymore. He quit for me.",0,823,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia646_utt19.wav,Im really not deciding!,1,646,19
/home/minhnhut/EmoData/MELD_audio/train_audio/dia320_utt16.wav,Including me?,6,320,16
/home/minhnhut/EmoData/MELD_audio/train_audio/dia592_utt12.wav,Phoebe! Don't put ideas in his head!,2,592,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia165_utt8.wav,"You do this, you give me the great advice, and hey listen, I was thinking about what you said yesterday about focusing on one woman, Im gonna do that.",1,165,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia482_utt5.wav,How do you know?,5,482,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia69_utt6.wav,"Ok, you weren't there.",2,69,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia651_utt5.wav,"Ciao, bela.",0,651,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia493_utt3.wav,"Yknow, I only know of two surefire ways to shut a man up. And one of them is sex.",0,493,3
/home/minhnhut/EmoData/MELD_audio/train_audio/dia594_utt9.wav,"Good morning.  Drake, its your brother Stryker. Can you hear me?",0,594,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia206_utt10.wav,Why?,6,206,10
/home/minhnhut/EmoData/MELD_audio/train_audio/dia206_utt14.wav,Now go!,2,206,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia805_utt0.wav,Hello!,1,805,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia30_utt9.wav,Okay.,0,30,9
/home/minhnhut/EmoData/MELD_audio/train_audio/dia716_utt4.wav,"If-if Im the only person with any appreciation of the sanctity of the written word, Ill go up there and defend it myself!",2,716,4
/home/minhnhut/EmoData/MELD_audio/train_audio/dia175_utt5.wav,"What, what, what is it with you and this holiday?",2,175,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia154_utt8.wav,Hi Rach.,0,154,8
/home/minhnhut/EmoData/MELD_audio/train_audio/dia459_utt6.wav,Uh-huh.,0,459,6
/home/minhnhut/EmoData/MELD_audio/train_audio/dia690_utt5.wav,What?!,6,690,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia475_utt12.wav,I punched you...?,6,475,12
/home/minhnhut/EmoData/MELD_audio/train_audio/dia844_utt15.wav,"Okay, good-good for you.",1,844,15
/home/minhnhut/EmoData/MELD_audio/train_audio/dia265_utt1.wav,He might still show up.,0,265,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia696_utt0.wav,"Hey Rach! Hey, you mind if I read my comic books in here?",0,696,0
/home/minhnhut/EmoData/MELD_audio/train_audio/dia183_utt14.wav,I missed you.  I'm gonna get changed.,0,183,14
/home/minhnhut/EmoData/MELD_audio/train_audio/dia76_utt1.wav,Yeah.,0,76,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia505_utt1.wav,"I need to talk to you, its pretty urgent. Its about Monica and Chandler.",0,505,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia842_utt5.wav,"Okay no way, you cannot use that to get the cute guy and the last blueberry muffin.",3,842,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia257_utt5.wav,Arent you scared?,5,257,5
/home/minhnhut/EmoData/MELD_audio/train_audio/dia671_utt1.wav,"Now, do you have any idea what you just said?",0,671,1
/home/minhnhut/EmoData/MELD_audio/train_audio/dia312_utt20.wav,Good night.,0,312,20
